Tract,neighborhood,Labor Force,Unemployed,Employed,Family Poverty,No HS,Some HS,HS Graduates,Bachelors Degree,Grad/Prof Degree,Private Health Ins,Public Health Ins,No Health Ins,No Vehicles,One Vehicle,Two Vehicles,Three+ Vehicles,Drive Alone,Carpooled,Walked,Other means,WFH,Public Transit,Total Population,Male,Female,Census Tract Number,Life Expectancy,Life Expectancy Standard Error,NAME10,Life Expectancy_abvavg,Life_Expectancy_Difference,Unemployed_cat_10-15%,Unemployed_cat_15-20%,Unemployed_cat_20-25%,Unemployed_cat_25 or more,Unemployed_cat_5-10%,Unemployed_cat_less than 5%,sex_cat_More Men,sex_cat_More Women,vehicle_cat_No Vehicles,vehicle_cat_One Vehicle,vehicle_cat_Three+ Vehicles,vehicle_cat_Two Vehicles,transport_cat_Carpooled,transport_cat_Drive Alone,transport_cat_Public Transit,transport_cat_Walked,education_cat_Bachelors Degree,education_cat_Grad/Prof Degree,education_cat_HS Graduates,education_cat_No HS,education_cat_Some HS,health_ins_cat_No Health Ins,health_ins_cat_Private Health Ins,health_ins_cat_Public Health Ins,area_Central,area_Far North Side,area_Far South Side,area_Far Southwest Side,area_North Side,area_Northwest Side,area_South Side,area_Southwest Side,area_West Side
580400.0,BRIGHTON PARK,1712.0,7.9,50.8,15.6,18.1,13.6,40.5,5.2,1.7,29.4,50.7,26.1,21.3,43.9,29.7,5.0,59.0,10.9,2.3,1.6,1.3,24.9,3924.0,51.4,48.6,5804.0,80.6,2.1759,5804.0,1,3.8406942701798243,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
590700.0,MCKINLEY PARK,1646.0,5.6,63.7,27.2,24.2,11.6,27.8,12.5,5.3,46.3,38.8,20.5,12.3,49.2,26.4,12.1,56.3,17.0,6.4,0.0,0.3,19.9,3344.0,47.4,52.6,5907.0,79.8,1.9328,5907.0,1,3.040694270179827,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
610400.0,NEW CITY,891.0,13.3,53.9,44.8,30.4,12.6,40.9,3.9,0.0,25.0,55.1,26.0,29.2,46.6,17.4,6.7,29.7,25.9,14.0,5.9,3.5,20.9,2040.0,48.8,51.2,6104.0,76.0,2.768,6104.0,0,-0.75930572982017,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
610800.0,NEW CITY,859.0,8.3,59.1,5.4,3.9,6.9,43.9,6.5,10.0,70.6,25.7,8.6,14.8,46.6,29.2,9.5,61.2,17.8,5.1,1.7,0.0,14.1,1618.0,48.9,51.1,6108.0,72.1,2.3586,6108.0,0,-4.659305729820176,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
612000.0,NEW CITY,711.0,21.8,39.6,37.3,8.3,11.5,42.0,5.8,0.5,25.2,67.3,16.6,53.9,31.1,7.3,7.8,35.2,6.8,1.8,0.0,3.5,52.6,1528.0,43.8,56.2,6120.0,69.0,2.2004,6120.0,0,-7.75930572982017,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
612100.0,NEW CITY,473.0,18.4,31.3,27.6,5.7,15.8,41.9,10.8,1.8,31.6,59.5,15.6,38.5,44.3,10.1,7.2,50.3,6.7,0.0,0.0,0.0,43.0,1093.0,43.1,56.9,6121.0,66.1,3.5058,6121.0,0,-10.659305729820176,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
640500.0,CLEARING,1787.0,5.7,58.5,7.3,5.7,4.7,42.6,13.9,6.5,75.1,26.8,9.4,8.6,49.0,37.7,4.7,75.3,7.2,0.4,3.3,2.2,11.6,3389.0,46.6,53.4,6405.0,77.8,1.5077,6405.0,1,1.0406942701798272,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
670500.0,WEST ENGLEWOOD,470.0,20.5,34.2,29.2,2.7,13.8,43.6,9.3,0.5,20.5,61.0,22.4,32.5,40.2,23.3,4.0,51.4,2.1,3.5,0.0,0.0,43.0,1072.0,50.1,49.9,6705.0,69.16666666666667,2.5841666666666665,6705.0,0,-7.592639063153499,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
671900.0,WEST ENGLEWOOD,552.0,22.4,38.4,19.9,8.1,9.5,42.9,5.5,3.3,27.6,58.0,26.3,22.0,51.3,22.0,4.8,57.1,18.3,0.0,1.4,5.8,17.4,1195.0,49.3,50.7,6719.0,66.9,3.7417,6719.0,0,-9.859305729820164,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
681400.0,ENGLEWOOD,1185.0,12.9,40.3,25.6,4.2,20.5,39.9,4.0,0.8,27.6,59.3,22.6,36.5,46.0,13.5,4.1,50.2,7.6,0.7,0.0,8.4,33.0,2624.0,51.9,48.1,6814.0,72.0,1.3516,6814.0,0,-4.75930572982017,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
690900.0,GREATER GRAND CROSSING,2017.0,15.2,41.6,37.3,4.0,7.2,37.1,13.8,5.5,31.0,50.8,23.7,36.1,54.4,7.1,2.4,47.2,4.4,0.6,1.9,3.3,42.6,4431.0,44.6,55.4,6909.0,72.8,1.9433,6909.0,0,-3.959305729820173,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
691400.0,GREATER GRAND CROSSING,1322.0,11.6,45.2,16.4,2.1,12.5,37.2,9.5,3.7,42.9,55.5,18.9,34.2,46.3,17.1,2.4,51.3,9.4,1.6,1.5,5.8,30.6,2720.0,39.7,60.3,6914.0,66.7,2.094,6914.0,0,-10.059305729820167,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
710500.0,AUBURN GRESHAM,1693.0,13.1,41.8,29.5,6.2,14.7,29.2,7.2,7.3,35.9,59.5,14.2,36.2,45.0,18.1,0.7,50.2,3.1,0.7,1.8,4.0,40.3,3935.0,36.9,63.1,7105.0,73.0,2.0338,7105.0,0,-3.75930572982017,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
711100.0,AUBURN GRESHAM,1391.0,11.7,47.6,10.3,6.3,10.5,44.9,6.8,3.9,54.9,45.3,15.5,29.8,48.2,15.9,6.1,63.2,7.4,0.0,0.0,0.6,28.8,2658.0,40.8,59.2,7111.0,73.9,2.0059,7111.0,0,-2.8593057298201643,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
711200.0,AUBURN GRESHAM,2288.0,9.2,46.6,19.9,3.4,9.4,34.8,11.0,7.3,50.4,45.6,13.6,21.9,46.4,25.5,6.2,57.5,14.2,0.0,0.0,5.9,22.4,5021.0,41.0,59.0,7112.0,72.2,1.5498,7112.0,0,-4.559305729820167,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
730700.0,WASHINGTON HEIGHTS,1062.0,14.8,42.7,18.8,2.1,12.7,24.5,15.3,5.0,49.9,52.1,10.5,10.8,53.2,22.3,13.7,67.0,8.9,1.3,2.4,1.9,18.4,2345.0,44.8,55.2,7307.0,76.0,1.8933,7307.0,0,-0.75930572982017,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
290900.0,NORTH LAWNDALE,1272.0,10.2,39.2,51.5,6.5,19.1,28.5,9.1,4.1,27.9,64.1,12.4,44.0,39.5,14.5,1.9,48.9,5.0,1.8,3.2,0.0,41.2,3769.0,45.9,54.1,2909.0,66.5,3.0651,2909.0,0,-10.25930572982017,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
310400.0,LOWER WEST SIDE,667.0,3.2,56.3,13.5,22.8,7.8,11.6,22.2,19.6,56.0,33.1,17.1,31.0,43.7,19.8,5.6,45.4,15.2,4.1,14.3,0.0,21.0,1332.0,54.1,45.9,3104.0,78.3,2.0294333333333334,3104.0,1,1.5406942701798272,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
310600.0,LOWER WEST SIDE,2737.0,7.6,55.2,32.6,23.3,10.7,21.2,18.3,7.5,29.9,37.6,33.8,40.7,40.3,14.3,4.7,35.8,11.4,3.9,5.2,2.6,41.1,5135.0,46.8,53.2,3106.0,76.8,2.4673,3106.0,1,0.040694270179827186,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
690300.0,GREATER GRAND CROSSING,902.0,15.0,33.0,51.5,6.5,14.1,24.7,7.7,1.5,22.9,74.4,12.3,43.7,42.4,11.3,2.5,41.7,6.6,5.3,0.0,0.0,46.4,2437.0,40.4,59.6,6903.0,59.9,2.1984,6903.0,0,-16.85930572982017,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
691500.0,GREATER GRAND CROSSING,901.0,21.2,42.9,29.8,4.8,14.5,32.0,7.7,5.1,33.8,53.2,18.9,46.7,42.7,7.3,3.4,44.7,7.5,1.7,0.0,3.5,42.6,1819.0,44.0,56.0,6915.0,69.5,2.2598,6915.0,0,-7.25930572982017,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
710100.0,AUBURN GRESHAM,546.0,20.1,36.4,62.7,7.6,14.0,26.1,4.8,2.4,28.5,59.5,16.2,56.5,27.6,12.6,3.2,40.1,0.0,9.7,0.0,2.2,48.0,1290.0,46.9,53.1,7101.0,67.6,3.137,7101.0,0,-9.159305729820176,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
720100.0,BEVERLY,1777.0,3.7,62.4,0.0,2.9,1.0,12.2,27.7,36.8,84.7,26.7,4.1,4.0,31.7,41.8,22.4,62.2,10.9,1.4,0.0,5.0,20.5,3366.0,47.8,52.2,7201.0,78.2,1.7897,7201.0,1,1.4406942701798329,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
720200.0,BEVERLY,2189.0,6.1,56.7,7.9,1.3,3.6,17.4,24.3,24.3,79.5,24.7,8.3,7.9,46.1,29.9,16.0,62.2,5.0,1.4,1.6,4.1,25.7,4312.0,44.6,55.4,7202.0,79.2,2.4094,7202.0,1,2.440694270179833,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
720400.0,BEVERLY,1022.0,4.2,64.7,1.6,0.6,1.1,23.9,28.4,16.8,90.3,16.8,3.8,4.3,31.9,48.1,15.8,81.0,6.4,1.3,0.0,1.9,9.5,1934.0,51.3,48.7,7204.0,78.4,1.5968,7204.0,1,1.6406942701798357,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
720700.0,BEVERLY,1833.0,5.9,61.9,6.3,2.3,2.0,10.3,29.9,22.0,80.9,19.8,10.2,10.7,49.9,32.1,7.2,72.8,4.5,1.2,2.7,2.5,16.3,3254.0,47.9,52.1,7207.0,76.2,1.5436,7207.0,0,-0.5593057298201671,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
140400.0,ALBANY PARK,4049.0,4.0,64.4,7.8,6.0,6.5,27.6,15.7,17.7,63.9,29.6,13.1,10.6,33.8,39.6,16.0,61.3,10.2,0.7,0.0,6.7,21.1,7319.0,46.6,53.4,1404.0,87.3,3.3637,1404.0,1,10.540694270179827,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
140800.0,ALBANY PARK,4244.0,5.7,70.2,6.8,8.1,7.3,17.7,26.1,23.6,59.9,22.3,21.5,15.7,53.5,26.8,4.0,34.8,7.9,5.5,0.8,7.7,43.3,6656.0,52.4,47.6,1408.0,81.3,1.4314,1408.0,1,4.540694270179827,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
150200.0,PORTAGE PARK,5033.0,7.2,72.9,15.4,5.1,8.6,23.6,22.1,8.6,58.5,22.6,22.0,19.8,43.8,30.1,6.4,55.8,18.0,1.0,2.6,3.8,18.8,7442.0,49.7,50.3,1502.0,77.7,1.4328,1502.0,1,0.9406942701798329,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
160700.0,IRVING PARK,3209.0,5.7,59.3,9.0,9.9,8.6,21.0,29.4,10.7,60.3,26.2,21.5,14.6,45.9,36.9,2.6,55.1,9.9,2.7,1.0,6.7,24.6,6182.0,47.5,52.5,1607.0,81.7,1.9805,1607.0,1,4.940694270179833,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
161000.0,IRVING PARK,1088.0,4.9,73.7,13.7,3.9,2.9,21.9,25.6,19.5,74.2,21.5,10.6,23.0,47.0,19.7,10.4,54.5,5.7,6.7,1.4,5.2,26.5,1722.0,49.4,50.6,1610.0,81.4,1.1564,1610.0,1,4.640694270179836,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
170300.0,DUNNING,2793.0,4.1,67.4,14.0,4.9,5.1,34.2,18.5,11.4,59.8,31.7,15.8,7.8,37.3,43.7,11.3,79.8,9.7,3.3,0.9,1.7,4.6,4931.0,49.5,50.5,1703.0,80.9,0.9612,1703.0,1,4.140694270179836,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
170500.0,DUNNING,3117.0,5.0,68.0,5.5,3.0,4.1,31.3,16.0,7.1,75.4,20.8,14.3,4.7,39.7,45.3,10.3,78.6,4.4,1.0,3.5,0.6,11.8,5245.0,47.9,52.1,1705.0,80.9,1.0884,1705.0,1,4.140694270179836,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
171000.0,DUNNING,4300.0,5.1,63.9,5.1,5.8,6.0,32.4,12.9,7.7,55.4,27.6,25.3,8.4,38.8,37.1,15.6,78.3,7.3,3.3,1.0,1.1,9.1,7843.0,51.7,48.3,1710.0,79.0,0.9172,1710.0,1,2.24069427017983,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
351100.0,DOUGLAS,639.0,14.2,38.3,72.3,2.1,18.2,27.7,10.2,6.7,13.5,78.2,11.4,47.1,44.6,7.1,1.2,57.4,7.1,0.0,0.0,4.7,30.9,1962.0,30.5,69.5,3511.0,72.0,1.5701,3511.0,0,-4.75930572982017,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
380200.0,GRAND BOULEVARD,523.0,2.8,30.4,32.3,6.7,9.6,24.2,19.6,12.2,50.3,60.0,7.7,45.7,40.3,12.8,1.2,56.4,5.8,0.0,0.0,4.2,33.6,1786.0,41.0,59.0,3802.0,72.3,2.9559,3802.0,0,-4.459305729820173,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
381900.0,GRAND BOULEVARD,630.0,9.5,48.5,22.5,1.0,13.7,16.6,14.2,16.7,50.6,37.0,18.9,45.1,37.1,11.8,6.1,52.4,2.1,3.3,1.0,3.6,37.6,1339.0,45.8,54.2,3819.0,72.8,2.7646,3819.0,0,-3.959305729820173,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
411100.0,HYDE PARK,1212.0,1.9,60.9,0.9,0.0,0.7,0.5,21.5,69.6,96.2,11.5,1.9,35.7,55.4,9.0,0.0,13.7,2.5,59.6,6.5,4.7,13.0,2266.0,45.8,54.2,4111.0,82.4,1.5974,4111.0,1,5.640694270179836,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
420200.0,WOODLAWN,703.0,7.2,50.0,23.0,0.7,11.6,10.6,26.1,17.9,52.8,41.9,6.5,35.6,47.4,15.0,2.0,45.6,9.8,19.8,0.0,2.5,22.2,1771.0,45.7,54.3,4202.0,64.7,1.9684,4202.0,0,-12.059305729820167,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
750600.0,MORGAN PARK,1328.0,9.4,39.1,27.6,6.6,8.6,29.5,10.3,9.7,45.9,53.4,12.7,21.9,43.1,31.6,3.4,56.9,3.9,9.2,0.0,3.6,26.3,3595.0,43.4,56.6,7506.0,74.7,2.0002,7506.0,0,-2.059305729820167,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
310200.0,LOWER WEST SIDE,1128.0,12.0,74.8,11.8,7.7,6.4,19.9,31.7,16.9,63.6,13.7,25.6,18.5,52.0,26.1,3.4,52.7,10.7,7.2,8.1,3.3,18.0,1521.0,52.4,47.6,3102.0,80.7,1.8926,3102.0,1,3.940694270179833,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
691200.0,GREATER GRAND CROSSING,1433.0,10.7,51.9,35.9,6.4,12.0,29.2,13.5,1.7,37.5,53.1,18.0,38.4,34.4,22.7,4.5,43.1,12.1,1.4,0.0,6.3,37.3,3104.0,44.6,55.4,6912.0,76.3,3.2518,6912.0,0,-0.4593057298201728,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
700100.0,ASHBURN,1745.0,7.1,65.9,11.8,5.6,7.8,35.0,8.2,6.3,59.6,37.5,8.3,13.0,29.7,42.8,14.5,74.4,6.5,0.0,0.0,1.3,17.7,3244.0,42.2,57.8,7001.0,77.1,2.3364,7001.0,1,0.34069427017982434,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
710600.0,AUBURN GRESHAM,692.0,12.3,38.7,28.5,7.4,19.0,31.0,6.6,2.1,35.0,56.7,17.4,34.3,47.2,14.3,4.1,53.3,15.0,0.0,0.4,3.4,27.8,1884.0,44.7,55.3,7106.0,73.5,3.4759,7106.0,0,-3.25930572982017,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
711300.0,AUBURN GRESHAM,818.0,20.4,35.6,23.9,3.4,8.8,29.1,10.6,5.8,47.0,47.3,15.8,25.7,39.3,23.5,11.5,63.6,10.1,0.0,0.0,0.6,25.8,1765.0,47.8,52.2,7113.0,73.3,2.8418,7113.0,0,-3.459305729820173,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
730500.0,WASHINGTON HEIGHTS,2074.0,9.5,48.6,10.5,3.4,4.8,28.8,12.0,9.3,64.1,40.4,8.7,18.5,50.2,23.3,8.0,58.2,13.0,0.0,0.7,4.3,23.9,4153.0,37.1,62.9,7305.0,73.4,1.6712,7305.0,0,-3.3593057298201643,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40800.0,LINCOLN SQUARE,1114.0,3.3,67.8,1.0,3.9,5.0,6.9,42.2,22.2,81.3,16.8,8.4,15.8,62.6,17.7,3.9,40.6,3.7,4.1,4.1,9.6,38.0,1876.0,49.8,50.2,408.0,81.1,1.4106,408.0,1,4.340694270179824,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
222900.0,LOGAN SQUARE,470.0,3.8,66.9,19.9,17.7,10.2,32.2,3.5,8.3,53.3,21.6,26.6,14.6,52.5,24.6,8.2,69.0,3.8,7.9,5.2,0.0,14.2,816.0,53.7,46.3,2229.0,78.23333333333333,2.8510333333333335,2229.0,1,1.4740276035131643,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30200.0,EDGEWATER,3383.0,5.8,71.3,2.6,1.7,3.7,11.0,30.7,32.3,79.1,19.1,9.6,26.1,50.3,21.1,2.5,40.6,6.9,2.8,5.2,7.1,37.4,4978.0,52.2,47.8,302.0,83.7,3.4746,302.0,1,6.940694270179833,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
61100.0,LAKE VIEW,1216.0,5.4,83.7,2.1,1.0,0.0,1.3,47.4,36.3,89.3,4.6,6.6,26.1,48.0,24.2,1.8,28.1,4.0,2.3,4.6,6.4,54.6,1442.0,52.8,47.2,611.0,80.73333333333333,3.3828666666666667,611.0,1,3.9740276035131643,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
283200.0,NEAR WEST SIDE,956.0,5.9,62.9,21.6,4.1,6.4,13.8,33.6,34.1,70.0,15.3,16.0,30.3,48.2,16.5,5.0,35.5,5.5,12.2,6.1,2.8,37.8,1602.0,46.9,53.1,2832.0,77.43333333333334,2.7045666666666666,2832.0,1,0.6740276035131672,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
491400.0,ROSELAND,1129.0,15.8,42.3,35.9,5.0,11.0,38.1,6.7,5.4,21.0,61.4,23.4,37.7,50.7,9.7,1.9,44.9,3.3,13.1,1.7,5.5,31.5,2462.0,38.9,61.1,4914.0,71.4,2.7313,4914.0,0,-5.359305729820164,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
550200.0,HEGEWISCH,1247.0,5.1,55.7,1.3,2.7,4.9,37.5,20.9,2.8,84.7,21.9,6.9,3.6,41.2,43.5,11.7,80.0,12.2,0.0,0.0,0.3,7.5,2772.0,50.3,49.7,5502.0,74.2,1.5732,5502.0,0,-2.559305729820167,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30800.0,EDGEWATER,2482.0,6.5,61.7,2.8,4.4,2.3,8.8,41.6,29.6,87.3,17.8,4.3,18.9,50.3,27.9,2.9,44.5,6.3,4.5,5.6,11.2,27.9,4176.0,49.3,50.7,308.0,81.1,1.5673,308.0,1,4.340694270179824,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
50500.0,NORTH CENTER,3596.0,3.1,78.1,1.0,3.4,3.4,10.8,42.5,26.3,83.0,15.2,7.5,12.5,54.6,30.7,2.1,45.0,9.7,3.6,4.1,4.2,33.5,5541.0,49.5,50.5,505.0,81.3,2.3095,505.0,1,4.540694270179827,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
630400.0,GAGE PARK,3345.0,11.5,54.3,30.1,36.0,13.6,30.1,4.9,2.5,23.0,50.6,29.4,14.9,35.8,27.9,21.4,51.7,20.7,2.9,0.6,1.9,22.2,7261.0,49.4,50.6,6304.0,81.7,2.3911,6304.0,1,4.940694270179833,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
670300.0,WEST ENGLEWOOD,575.0,16.6,47.9,33.9,6.0,12.7,38.2,3.5,1.8,31.3,50.1,20.4,32.5,47.5,18.5,1.6,43.7,0.0,2.2,0.0,1.9,52.2,1201.0,50.4,49.6,6703.0,72.4,2.0092,6703.0,0,-4.359305729820164,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
681000.0,ENGLEWOOD,968.0,11.6,30.0,44.5,11.1,16.2,33.9,4.8,1.5,22.4,68.8,15.4,48.3,35.5,15.1,1.1,41.5,5.5,9.3,4.6,7.1,31.9,3079.0,46.3,53.7,6810.0,72.0,1.1019,6810.0,0,-4.75930572982017,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
710200.0,AUBURN GRESHAM,2177.0,18.7,37.7,35.1,2.7,15.3,37.8,3.9,3.3,29.7,57.4,16.7,38.2,52.3,9.1,0.4,43.3,5.8,4.7,1.4,1.0,43.9,5397.0,44.6,55.4,7102.0,71.7,1.3192,7102.0,0,-5.059305729820167,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
351400.0,DOUGLAS,703.0,21.5,35.7,50.8,4.6,21.2,35.1,8.1,4.4,24.3,64.7,14.1,59.9,26.8,12.4,0.8,28.4,11.1,23.1,3.1,1.0,33.4,1651.0,46.5,53.5,3514.0,73.8,2.16,3514.0,0,-2.959305729820173,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
421200.0,WOODLAWN,753.0,11.3,48.2,30.3,2.3,13.8,25.6,10.1,6.6,36.0,53.5,18.4,34.5,50.6,10.7,4.2,47.3,7.7,4.8,2.2,6.2,31.8,1738.0,48.0,52.0,4212.0,74.7,1.7805,4212.0,0,-2.059305729820167,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
491200.0,ROSELAND,926.0,16.0,33.9,25.2,2.0,11.3,37.1,9.8,5.7,43.7,50.5,19.8,12.5,39.3,35.6,12.5,66.4,4.0,2.6,0.0,4.2,22.8,2293.0,46.8,53.2,4912.0,71.2,1.6426,4912.0,0,-5.559305729820167,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
